time,open,high,low,close,tick_volume,spread,real_volume
2025-04-14 06:45:00,3232.73,3233.12,3231.44,3232.27,1081,20,0
2025-04-14 07:00:00,3232.29,3235.73,3232.02,3234.43,1453,20,0
2025-04-14 07:15:00,3234.28,3235.04,3229.07,3232.61,1691,20,0
2025-04-14 07:30:00,3232.6,3232.6,3229.15,3229.99,1028,20,0
2025-04-14 07:45:00,3229.93,3230.0,3226.1,3227.3,1450,20,0
2025-04-14 08:00:00,3227.24,3227.81,3223.94,3226.62,1901,20,0
2025-04-14 08:15:00,3226.6,3227.1,3221.32,3224.92,1803,20,0
2025-04-14 08:30:00,3225.07,3231.66,3223.18,3227.95,3024,20,0
2025-04-14 08:45:00,3227.94,3236.04,3227.85,3234.34,2250,20,0
2025-04-14 09:00:00,3234.22,3235.55,3229.64,3230.65,2997,20,0
2025-04-14 09:15:00,3230.58,3238.07,3229.12,3235.68,2683,20,0
2025-04-14 09:30:00,3235.67,3236.06,3230.17,3231.16,2850,20,0
2025-04-14 09:45:00,3231.22,3231.81,3228.73,3231.04,2507,20,0
2025-04-14 10:00:00,3231.03,3233.47,3228.74,3229.47,2144,20,0
2025-04-14 10:15:00,3229.38,3232.44,3228.23,3231.28,1468,20,0
2025-04-14 10:30:00,3231.24,3233.74,3228.17,3228.21,1890,20,0
2025-04-14 10:45:00,3228.3,3230.48,3224.77,3228.0,1890,20,0
2025-04-14 11:00:00,3227.99,3229.15,3217.34,3219.22,3473,20,0
2025-04-14 11:15:00,3219.25,3224.69,3216.48,3224.61,2371,20,0
2025-04-14 11:30:00,3224.61,3226.41,3221.55,3222.06,2047,20,0
2025-04-14 11:45:00,3222.07,3230.11,3221.38,3227.04,2104,20,0
2025-04-14 12:00:00,3227.03,3230.84,3225.13,3230.01,1996,20,0
2025-04-14 12:15:00,3229.99,3231.7,3223.52,3224.34,2009,20,0
2025-04-14 12:30:00,3224.35,3224.35,3220.74,3223.03,1989,20,0
2025-04-14 12:45:00,3223.04,3226.33,3221.87,3223.85,1729,20,0
2025-04-14 13:00:00,3223.91,3224.7,3220.09,3220.46,1969,20,0
2025-04-14 13:15:00,3220.47,3220.62,3206.54,3209.41,3003,20,0
2025-04-14 13:30:00,3209.32,3213.64,3206.25,3208.19,3893,20,0
2025-04-14 13:45:00,3208.31,3215.96,3207.49,3215.29,2379,20,0
2025-04-14 14:00:00,3215.18,3223.13,3214.0,3223.11,2371,20,0
2025-04-14 14:15:00,3223.04,3225.27,3221.0,3223.1,2730,20,0
2025-04-14 14:30:00,3223.08,3225.71,3222.28,3224.98,1686,20,0
2025-04-14 14:45:00,3224.98,3225.77,3221.72,3223.35,1645,20,0
2025-04-14 15:00:00,3223.51,3227.64,3222.59,3226.39,2668,20,0
2025-04-14 15:15:00,3226.19,3226.27,3210.93,3212.0,4074,20,0
2025-04-14 15:30:00,3211.98,3214.07,3200.6,3206.8,4601,20,0
2025-04-14 15:45:00,3206.62,3211.91,3203.52,3206.63,3635,20,0
2025-04-14 16:00:00,3206.6,3210.63,3195.17,3196.52,5374,20,0
2025-04-14 16:15:00,3196.6,3205.28,3193.49,3205.09,5308,20,0
2025-04-14 16:30:00,3204.74,3207.87,3194.59,3207.66,6204,20,0
2025-04-14 16:45:00,3207.57,3209.79,3201.8,3204.8,5152,20,0
2025-04-14 17:00:00,3204.53,3205.63,3195.31,3202.64,4642,20,0
2025-04-14 17:15:00,3202.64,3205.45,3200.05,3204.33,3648,20,0
2025-04-14 17:30:00,3204.56,3209.69,3204.47,3208.61,2765,20,0
2025-04-14 17:45:00,3208.7,3215.56,3207.89,3211.1,3373,20,0
2025-04-14 18:00:00,3211.11,3211.22,3206.8,3209.77,3468,20,0
2025-04-14 18:15:00,3209.77,3209.98,3205.52,3205.83,2847,20,0
2025-04-14 18:30:00,3205.92,3207.49,3197.25,3198.13,3540,20,0
2025-04-14 18:45:00,3198.13,3201.37,3196.27,3198.12,3713,20,0
2025-04-14 19:00:00,3198.15,3203.19,3197.67,3202.46,3478,20,0
2025-04-14 19:15:00,3202.53,3206.35,3202.03,3204.97,2668,20,0
2025-04-14 19:30:00,3204.94,3207.46,3204.52,3206.32,2020,20,0
2025-04-14 19:45:00,3206.39,3208.22,3204.85,3207.5,2344,20,0
2025-04-14 20:00:00,3207.56,3211.5,3207.12,3210.49,2873,20,0
2025-04-14 20:15:00,3210.68,3211.12,3208.21,3210.2,2279,20,0
2025-04-14 20:30:00,3210.21,3216.44,3210.06,3215.96,2721,20,0
2025-04-14 20:45:00,3215.92,3215.92,3212.21,3214.03,1780,20,0
2025-04-14 21:00:00,3214.04,3214.84,3212.24,3213.33,1339,20,0
2025-04-14 21:15:00,3213.3,3214.35,3209.17,3210.11,2105,20,0
2025-04-14 21:30:00,3210.13,3211.09,3201.28,3204.4,2219,20,0
2025-04-14 21:45:00,3204.37,3209.03,3202.15,3208.24,1787,20,0
2025-04-14 22:00:00,3208.2,3210.17,3207.68,3209.89,1772,20,0
2025-04-14 22:15:00,3209.94,3212.34,3209.54,3211.21,1291,20,0
2025-04-14 22:30:00,3211.21,3211.88,3208.61,3209.67,1507,20,0
2025-04-14 22:45:00,3209.88,3212.99,3209.83,3212.78,1687,20,0
2025-04-14 23:00:00,3212.89,3213.7,3210.17,3212.08,1043,20,0
2025-04-14 23:15:00,3212.11,3212.11,3209.3,3211.86,746,20,0
2025-04-14 23:30:00,3211.86,3212.05,3207.35,3211.42,725,20,0
2025-04-14 23:45:00,3211.41,3211.56,3209.92,3210.99,369,40,0
2025-04-15 01:00:00,3212.07,3212.61,3210.38,3212.25,359,45,0
2025-04-15 01:15:00,3212.24,3212.91,3211.89,3212.6,410,45,0
2025-04-15 01:30:00,3212.5,3215.01,3212.12,3214.35,684,41,0
2025-04-15 01:45:00,3214.38,3214.4,3211.89,3211.93,554,39,0
2025-04-15 02:00:00,3211.92,3212.25,3210.29,3211.49,674,40,0
2025-04-15 02:15:00,3211.49,3213.15,3211.21,3213.02,536,45,0
2025-04-15 02:30:00,3212.83,3213.25,3210.8,3211.95,758,45,0
2025-04-15 02:45:00,3211.95,3214.07,3211.52,3212.52,1205,33,0
2025-04-15 03:00:00,3212.44,3214.09,3210.71,3213.97,1252,20,0
2025-04-15 03:15:00,3213.97,3215.27,3211.22,3213.1,1262,20,0
2025-04-15 03:30:00,3212.95,3214.42,3211.1,3212.04,1129,20,0
2025-04-15 03:45:00,3211.97,3212.88,3211.27,3211.89,952,20,0
2025-04-15 04:00:00,3211.85,3217.72,3209.96,3217.7,3197,20,0
2025-04-15 04:15:00,3217.69,3225.15,3216.8,3223.15,3163,20,0
2025-04-15 04:30:00,3223.16,3225.89,3217.15,3221.47,3191,20,0
2025-04-15 04:45:00,3221.48,3223.88,3219.82,3223.68,1903,20,0
2025-04-15 05:00:00,3223.74,3224.22,3218.61,3219.12,1879,20,0
2025-04-15 05:15:00,3219.2,3221.65,3218.95,3220.94,1091,20,0
2025-04-15 05:30:00,3220.89,3224.45,3220.42,3222.22,1764,20,0
2025-04-15 05:45:00,3222.33,3224.96,3221.78,3224.18,1285,20,0
2025-04-15 06:00:00,3224.09,3228.01,3223.81,3225.12,2060,20,0
2025-04-15 06:15:00,3225.07,3225.63,3223.66,3223.99,1223,20,0
2025-04-15 06:30:00,3223.93,3225.9,3223.4,3225.66,1049,20,0
2025-04-15 06:45:00,3225.6,3229.05,3223.17,3228.38,1540,20,0
2025-04-15 07:00:00,3228.41,3230.08,3227.28,3227.9,1136,20,0
2025-04-15 07:15:00,3227.9,3228.99,3226.76,3228.79,935,20,0
2025-04-15 07:30:00,3228.79,3230.4,3227.12,3229.42,1023,20,0
2025-04-15 07:45:00,3229.44,3232.54,3229.36,3231.75,1273,20,0
2025-04-15 08:00:00,3231.77,3232.11,3227.49,3227.65,1425,20,0
2025-04-15 08:15:00,3227.53,3228.63,3223.6,3223.73,1653,20,0
2025-04-15 08:30:00,3223.76,3227.45,3221.61,3222.21,2419,20,0
2025-04-15 08:45:00,3222.18,3226.36,3220.69,3224.55,1710,20,0
2025-04-15 09:00:00,3224.55,3227.89,3223.09,3225.95,1961,20,0
2025-04-15 09:15:00,3225.78,3227.61,3223.98,3226.86,1733,20,0
2025-04-15 09:30:00,3226.85,3228.75,3225.36,3227.89,1736,20,0
2025-04-15 09:45:00,3227.86,3228.3,3224.34,3225.16,1907,20,0
2025-04-15 10:00:00,3225.14,3226.61,3222.01,3222.21,1610,20,0
2025-04-15 10:15:00,3222.21,3223.8,3219.8,3220.5,1831,20,0
2025-04-15 10:30:00,3220.4,3220.96,3217.55,3220.27,1786,20,0
2025-04-15 10:45:00,3220.19,3225.59,3217.24,3225.57,2122,20,0
2025-04-15 11:00:00,3225.65,3231.31,3224.29,3231.14,3491,20,0
2025-04-15 11:15:00,3231.26,3232.17,3228.59,3229.56,2156,20,0
2025-04-15 11:30:00,3229.55,3230.34,3225.99,3227.91,1800,20,0
2025-04-15 11:45:00,3227.89,3229.24,3225.43,3227.66,1765,20,0
2025-04-15 12:00:00,3227.67,3230.07,3226.41,3228.69,1344,20,0
2025-04-15 12:15:00,3228.68,3229.6,3226.96,3228.58,1155,20,0
2025-04-15 12:30:00,3228.59,3228.76,3223.45,3223.74,1237,20,0
2025-04-15 12:45:00,3223.74,3224.28,3221.12,3222.57,1470,20,0
2025-04-15 13:00:00,3222.58,3226.93,3221.75,3226.31,1439,20,0
2025-04-15 13:15:00,3226.33,3226.33,3223.41,3224.42,1061,20,0
2025-04-15 13:30:00,3224.4,3225.39,3222.33,3223.59,1000,20,0
2025-04-15 13:45:00,3223.6,3224.19,3219.52,3220.19,1344,20,0
2025-04-15 14:00:00,3220.17,3224.18,3220.12,3221.83,1616,20,0
2025-04-15 14:15:00,3221.74,3222.85,3219.63,3220.32,1335,20,0
2025-04-15 14:30:00,3220.37,3220.95,3218.08,3218.89,1303,20,0
2025-04-15 14:45:00,3218.88,3220.99,3216.68,3220.12,1946,20,0
2025-04-15 15:00:00,3220.12,3224.34,3219.44,3223.66,2152,20,0
2025-04-15 15:15:00,3223.67,3226.14,3214.3,3219.85,3457,20,0
2025-04-15 15:30:00,3219.59,3222.36,3215.43,3220.39,2623,20,0
2025-04-15 15:45:00,3220.41,3223.44,3218.4,3221.47,2638,20,0
2025-04-15 16:00:00,3221.47,3226.33,3219.91,3222.55,3644,20,0
2025-04-15 16:15:00,3222.55,3223.89,3218.91,3220.82,2835,20,0
2025-04-15 16:30:00,3221.02,3224.25,3215.02,3215.04,4480,20,0
2025-04-15 16:45:00,3215.03,3218.54,3211.61,3213.1,4614,20,0
2025-04-15 17:00:00,3213.07,3221.82,3213.07,3220.23,4328,20,0
2025-04-15 17:15:00,3220.37,3226.92,3219.04,3224.27,4066,20,0
2025-04-15 17:30:00,3224.27,3225.77,3220.02,3222.23,2901,20,0
2025-04-15 17:45:00,3222.18,3224.37,3219.46,3222.73,2764,20,0
2025-04-15 18:00:00,3222.74,3222.93,3216.81,3219.13,3556,20,0
2025-04-15 18:15:00,3219.12,3222.12,3217.68,3221.89,2444,20,0
2025-04-15 18:30:00,3221.82,3224.0,3219.04,3219.14,2195,20,0
2025-04-15 18:45:00,3219.14,3221.99,3218.49,3221.29,2254,20,0
2025-04-15 19:00:00,3221.32,3223.42,3220.85,3223.0,1825,20,0
2025-04-15 19:15:00,3223.01,3223.34,3219.84,3221.54,1815,20,0
2025-04-15 19:30:00,3221.56,3222.48,3219.47,3221.78,1781,20,0
2025-04-15 19:45:00,3221.86,3222.32,3220.7,3221.51,1637,20,0
2025-04-15 20:00:00,3221.5,3223.24,3220.39,3221.41,1679,20,0
2025-04-15 20:15:00,3221.35,3224.17,3220.53,3223.75,1973,20,0
2025-04-15 20:30:00,3223.65,3229.53,3223.64,3228.77,2236,20,0
2025-04-15 20:45:00,3228.76,3230.61,3227.54,3227.93,2119,18,0
2025-04-15 21:00:00,3227.92,3228.72,3225.56,3226.73,1893,20,0
2025-04-15 21:15:00,3226.72,3228.56,3226.09,3228.41,1968,20,0
2025-04-15 21:30:00,3228.4,3229.47,3226.53,3227.96,1820,20,0
2025-04-15 21:45:00,3227.95,3229.65,3227.32,3229.1,1634,20,0
2025-04-15 22:00:00,3229.09,3231.71,3228.79,3231.71,1525,20,0
2025-04-15 22:15:00,3231.7,3231.8,3226.7,3226.82,1522,20,0
2025-04-15 22:30:00,3226.82,3228.0,3226.15,3227.87,1453,20,0
2025-04-15 22:45:00,3227.87,3229.77,3226.92,3229.77,1672,20,0
2025-04-15 23:00:00,3229.76,3233.57,3229.69,3231.12,1247,20,0
2025-04-15 23:15:00,3231.11,3231.11,3226.68,3228.53,675,20,0
2025-04-15 23:30:00,3228.56,3230.35,3227.94,3228.26,533,20,0
2025-04-15 23:45:00,3228.24,3231.51,3226.4,3230.29,548,20,0
2025-04-16 01:00:00,3230.78,3233.33,3230.67,3232.17,420,42,0
2025-04-16 01:15:00,3232.22,3235.24,3231.39,3234.61,390,42,0
2025-04-16 01:30:00,3234.56,3239.12,3234.26,3238.45,1300,25,0
2025-04-16 01:45:00,3238.45,3242.15,3237.25,3241.28,956,42,0
2025-04-16 02:00:00,3241.43,3241.62,3238.33,3241.5,1023,39,0
2025-04-16 02:15:00,3241.63,3243.52,3239.92,3242.64,1069,29,0
2025-04-16 02:30:00,3242.53,3248.54,3242.12,3243.85,1583,25,0
2025-04-16 02:45:00,3243.63,3251.83,3240.62,3251.79,1908,20,0
2025-04-16 03:00:00,3251.85,3261.97,3251.64,3256.02,3976,20,0
2025-04-16 03:15:00,3256.13,3262.38,3255.78,3261.53,2581,20,0
2025-04-16 03:30:00,3261.54,3266.63,3261.09,3263.65,2771,20,0
2025-04-16 03:45:00,3263.65,3267.98,3263.47,3264.36,2174,20,0
2025-04-16 04:00:00,3264.36,3275.03,3264.21,3269.6,5326,20,0
2025-04-16 04:15:00,3269.73,3273.35,3264.49,3264.76,3915,20,0
2025-04-16 04:30:00,3264.76,3266.96,3255.82,3265.81,4235,20,0
2025-04-16 04:45:00,3265.79,3271.38,3265.47,3270.09,2576,20,0
2025-04-16 05:00:00,3270.12,3275.38,3268.67,3271.47,3126,20,0
2025-04-16 05:15:00,3271.51,3273.34,3269.88,3271.72,1826,20,0
2025-04-16 05:30:00,3271.67,3274.36,3268.68,3269.34,2283,20,0
2025-04-16 05:45:00,3269.2,3270.46,3266.92,3267.7,1850,20,0
2025-04-16 06:00:00,3267.69,3273.52,3266.15,3271.95,2167,20,0
2025-04-16 06:15:00,3271.78,3276.32,3267.03,3276.18,2045,20,0
2025-04-16 06:30:00,3276.28,3277.01,3275.0,3276.18,1374,20,0
2025-04-16 06:45:00,3276.18,3281.71,3275.16,3281.45,2279,20,0
2025-04-16 07:00:00,3281.45,3283.71,3279.29,3279.64,1394,20,0
2025-04-16 07:15:00,3279.57,3279.57,3270.77,3271.43,1966,20,0
2025-04-16 07:30:00,3271.34,3280.08,3269.22,3279.14,3208,20,0
2025-04-16 07:45:00,3279.15,3287.67,3276.8,3283.67,2528,20,0
2025-04-16 08:00:00,3283.66,3288.96,3283.62,3287.32,2391,20,0
2025-04-16 08:15:00,3287.33,3290.68,3286.21,3288.94,1714,20,0
2025-04-16 08:30:00,3288.9,3291.82,3287.75,3288.86,2787,20,0
2025-04-16 08:45:00,3288.89,3291.22,3286.46,3290.0,2767,20,0
2025-04-16 09:00:00,3289.91,3290.12,3285.93,3289.63,2561,20,0
2025-04-16 09:15:00,3289.68,3292.67,3289.43,3290.48,1969,20,0
2025-04-16 09:30:00,3290.44,3295.01,3286.65,3288.92,3719,20,0
2025-04-16 09:45:00,3289.05,3291.99,3287.5,3291.74,2973,20,0
2025-04-16 10:00:00,3291.79,3298.01,3291.35,3297.05,4075,20,0
2025-04-16 10:15:00,3297.06,3297.87,3292.34,3297.17,2504,20,0
2025-04-16 10:30:00,3297.23,3297.59,3294.62,3294.8,2129,20,0
2025-04-16 10:45:00,3294.8,3300.76,3294.72,3300.42,2554,20,0
2025-04-16 11:00:00,3300.3,3309.92,3299.43,3309.87,3747,20,0
2025-04-16 11:15:00,3309.82,3317.91,3299.41,3299.41,5349,20,0
2025-04-16 11:30:00,3299.59,3301.3,3288.65,3292.33,6362,20,0
2025-04-16 11:45:00,3292.26,3309.97,3291.01,3306.95,4286,20,0
2025-04-16 12:00:00,3306.99,3307.91,3299.93,3307.13,3380,20,0
2025-04-16 12:15:00,3307.17,3310.95,3305.33,3305.33,2357,20,0
2025-04-16 12:30:00,3305.33,3307.44,3302.07,3302.11,2005,20,0
2025-04-16 12:45:00,3302.17,3305.19,3301.67,3303.61,1767,20,0
2025-04-16 13:00:00,3303.63,3306.04,3299.64,3299.81,1829,20,0
2025-04-16 13:15:00,3299.82,3304.59,3299.64,3303.91,1622,20,0
2025-04-16 13:30:00,3303.81,3305.33,3302.26,3304.85,1537,20,0
2025-04-16 13:45:00,3304.48,3306.87,3302.3,3304.14,1841,20,0
2025-04-16 14:00:00,3304.16,3305.38,3296.22,3297.6,2505,20,0
2025-04-16 14:15:00,3297.7,3300.43,3293.14,3295.02,2291,20,0
2025-04-16 14:30:00,3295.02,3303.73,3295.02,3303.08,2228,20,0
2025-04-16 14:45:00,3303.09,3313.63,3303.09,3306.71,4080,20,0
2025-04-16 15:00:00,3306.62,3309.65,3304.69,3307.18,2654,20,0
2025-04-16 15:15:00,3307.18,3309.0,3304.89,3306.92,2265,20,0
2025-04-16 15:30:00,3306.92,3312.57,3302.4,3312.57,3471,20,0
2025-04-16 15:45:00,3312.58,3313.41,3305.76,3307.28,2754,20,0
2025-04-16 16:00:00,3307.25,3311.19,3304.75,3306.32,3240,20,0
2025-04-16 16:15:00,3306.11,3308.97,3299.01,3304.69,3675,20,0
2025-04-16 16:30:00,3304.88,3306.46,3296.77,3298.82,4321,20,0
2025-04-16 16:45:00,3298.86,3316.54,3298.62,3311.54,4954,20,0
2025-04-16 17:00:00,3311.68,3319.46,3307.37,3309.12,5747,20,0
2025-04-16 17:15:00,3309.13,3314.73,3307.35,3313.0,3709,20,0
2025-04-16 17:30:00,3313.05,3314.78,3309.47,3309.83,3244,20,0
2025-04-16 17:45:00,3309.84,3312.69,3306.12,3308.5,3166,20,0
2025-04-16 18:00:00,3308.57,3314.28,3305.32,3309.3,4504,20,0
2025-04-16 18:15:00,3309.22,3314.07,3308.6,3314.07,2737,20,0
2025-04-16 18:30:00,3314.11,3325.04,3313.84,3321.95,3699,20,0
2025-04-16 18:45:00,3321.92,3328.14,3320.92,3325.26,3457,20,0
2025-04-16 19:00:00,3325.28,3328.48,3324.23,3326.18,3281,20,0
2025-04-16 19:15:00,3326.16,3332.98,3325.92,3332.06,2829,20,0
2025-04-16 19:30:00,3332.07,3332.22,3321.35,3322.52,3243,20,0
2025-04-16 19:45:00,3322.49,3327.35,3322.21,3327.35,2933,20,0
2025-04-16 20:00:00,3327.35,3328.74,3325.34,3326.75,2304,20,0
2025-04-16 20:15:00,3326.75,3330.4,3326.54,3329.88,2915,20,0
2025-04-16 20:30:00,3329.89,3332.75,3324.37,3330.13,3824,20,0
2025-04-16 20:45:00,3328.92,3329.74,3325.91,3328.17,2385,20,0
2025-04-16 21:00:00,3328.17,3332.89,3326.33,3332.32,2761,20,0
2025-04-16 21:15:00,3332.33,3338.73,3331.59,3338.14,2500,20,0
2025-04-16 21:30:00,3338.07,3339.5,3336.28,3338.05,2068,20,0
2025-04-16 21:45:00,3338.05,3340.68,3337.05,3338.23,2515,20,0
2025-04-16 22:00:00,3338.28,3342.43,3337.42,3338.91,2450,20,0
2025-04-16 22:15:00,3338.85,3341.26,3338.01,3339.53,1698,20,0
2025-04-16 22:30:00,3339.66,3340.22,3336.49,3338.13,1839,20,0
2025-04-16 22:45:00,3338.27,3339.9,3335.93,3336.66,2464,20,0
2025-04-16 23:00:00,3336.49,3340.02,3334.32,3334.41,1432,20,0
2025-04-16 23:15:00,3334.66,3338.88,3334.53,3338.66,1058,20,0
2025-04-16 23:30:00,3338.68,3339.22,3337.53,3339.15,1165,20,0
2025-04-16 23:45:00,3339.21,3342.26,3338.56,3341.54,1152,20,0
2025-04-17 01:00:00,3348.98,3356.07,3348.98,3354.42,1105,35,0
2025-04-17 01:15:00,3354.43,3357.74,3352.26,3352.82,1558,42,0
2025-04-17 01:30:00,3352.82,3354.78,3351.65,3352.78,1316,42,0
2025-04-17 01:45:00,3352.9,3353.12,3350.28,3351.09,1077,42,0
2025-04-17 02:00:00,3351.16,3353.48,3348.7,3349.74,1406,41,0
2025-04-17 02:15:00,3349.72,3351.81,3349.29,3350.94,951,39,0
2025-04-17 02:30:00,3350.81,3351.83,3349.23,3351.3,1467,35,0
2025-04-17 02:45:00,3351.3,3352.43,3346.83,3349.96,1898,21,0
2025-04-17 03:00:00,3350.1,3350.64,3343.53,3345.28,2942,20,0
2025-04-17 03:15:00,3345.2,3349.53,3344.54,3348.7,1849,20,0
2025-04-17 03:30:00,3348.69,3351.2,3341.87,3342.59,2014,20,0
2025-04-17 03:45:00,3342.59,3348.5,3341.93,3345.32,2223,20,0
2025-04-17 04:00:00,3345.32,3353.48,3343.16,3352.89,3935,20,0
2025-04-17 04:15:00,3353.08,3356.21,3347.6,3348.17,3468,20,0
2025-04-17 04:30:00,3348.34,3348.34,3329.48,3342.73,6226,20,0
2025-04-17 04:45:00,3342.71,3342.71,3320.77,3323.93,6864,20,0
2025-04-17 05:00:00,3323.85,3335.45,3321.08,3335.29,4973,20,0
2025-04-17 05:15:00,3335.39,3338.58,3332.11,3337.18,2459,20,0
2025-04-17 05:30:00,3337.17,3339.89,3329.82,3331.68,3366,20,0
2025-04-17 05:45:00,3331.67,3340.56,3329.49,3340.36,2687,20,0
2025-04-17 06:00:00,3340.34,3341.85,3337.33,3341.02,2581,20,0
2025-04-17 06:15:00,3341.03,3343.1,3339.11,3342.64,1887,20,0
2025-04-17 06:30:00,3342.66,3343.15,3339.09,3341.8,1899,20,0
2025-04-17 06:45:00,3341.83,3344.5,3340.21,3344.44,1408,20,0
2025-04-17 07:00:00,3344.24,3344.26,3338.72,3343.66,1791,20,0
2025-04-17 07:15:00,3343.54,3343.61,3340.34,3341.86,1332,20,0
2025-04-17 07:30:00,3341.85,3341.89,3338.33,3338.46,1237,20,0
2025-04-17 07:45:00,3338.47,3341.73,3337.87,3341.56,1256,20,0
2025-04-17 08:00:00,3341.62,3345.46,3336.69,3336.78,2189,20,0
2025-04-17 08:15:00,3336.79,3341.13,3336.73,3336.84,1078,20,0
2025-04-17 08:30:00,3337.07,3337.31,3333.26,3333.26,2439,20,0
2025-04-17 08:45:00,3333.22,3336.18,3328.38,3329.28,2323,20,0
2025-04-17 09:00:00,3329.33,3330.88,3325.19,3330.75,4632,20,0
2025-04-17 09:15:00,3330.83,3333.04,3325.27,3327.94,3248,20,0
2025-04-17 09:30:00,3327.89,3333.03,3327.06,3329.04,2524,20,0
2025-04-17 09:45:00,3329.0,3332.57,3328.22,3328.99,2868,20,0
2025-04-17 10:00:00,3328.93,3330.16,3320.01,3322.04,3418,20,0
2025-04-17 10:15:00,3321.98,3323.16,3314.32,3316.98,4580,20,0
2025-04-17 10:30:00,3316.98,3325.22,3316.64,3323.24,2816,20,0
2025-04-17 10:45:00,3323.22,3324.32,3320.31,3323.4,2032,20,0
2025-04-17 11:00:00,3323.43,3325.01,3319.68,3322.39,1799,20,0
2025-04-17 11:15:00,3322.32,3323.44,3316.43,3316.67,2146,20,0
2025-04-17 11:30:00,3316.68,3321.23,3312.6,3318.4,2544,20,0
2025-04-17 11:45:00,3318.4,3324.26,3318.2,3324.24,1371,20,0
2025-04-17 12:00:00,3324.16,3324.66,3320.57,3322.5,1482,20,0
2025-04-17 12:15:00,3322.5,3326.91,3321.53,3323.83,2294,20,0
2025-04-17 12:30:00,3323.92,3324.84,3322.02,3322.03,1538,20,0
2025-04-17 12:45:00,3322.03,3323.59,3321.26,3321.57,1146,20,0
2025-04-17 13:00:00,3321.57,3324.56,3321.1,3324.26,1470,20,0
2025-04-17 13:15:00,3324.26,3334.02,3322.49,3325.57,2204,20,0
2025-04-17 13:30:00,3325.52,3329.98,3325.02,3328.59,2014,20,0
2025-04-17 13:45:00,3328.23,3329.15,3326.11,3327.63,1246,20,0
2025-04-17 14:00:00,3327.64,3330.99,3326.99,3329.71,1263,20,0
2025-04-17 14:15:00,3329.74,3332.48,3323.04,3326.9,2225,20,0
2025-04-17 14:30:00,3326.75,3329.86,3322.46,3323.15,2037,20,0
2025-04-17 14:45:00,3323.15,3327.63,3322.44,3327.44,2204,20,0
2025-04-17 15:00:00,3327.41,3338.71,3327.36,3336.65,2741,20,0
2025-04-17 15:15:00,3336.71,3342.34,3325.07,3326.05,4072,20,0
2025-04-17 15:30:00,3325.96,3329.34,3322.68,3324.08,3265,20,0
2025-04-17 15:45:00,3324.02,3328.41,3322.46,3328.12,2863,20,0
2025-04-17 16:00:00,3328.12,3331.53,3324.96,3326.43,3911,20,0
2025-04-17 16:15:00,3326.65,3329.17,3321.6,3322.98,3150,20,0
2025-04-17 16:30:00,3322.91,3332.09,3320.01,3329.57,5159,20,0
2025-04-17 16:45:00,3329.57,3329.73,3312.01,3315.15,5787,20,0
2025-04-17 17:00:00,3315.04,3315.04,3305.18,3312.48,6558,20,0
2025-04-17 17:15:00,3312.5,3313.61,3301.69,3303.66,5306,20,0
2025-04-17 17:30:00,3303.71,3304.42,3283.93,3294.57,8178,20,0
2025-04-17 17:45:00,3294.59,3296.92,3285.91,3291.32,6229,20,0
2025-04-17 18:00:00,3291.38,3303.82,3290.56,3303.38,6074,20,0
2025-04-17 18:15:00,3303.36,3304.88,3297.01,3298.04,4554,20,0
2025-04-17 18:30:00,3297.76,3299.92,3293.48,3297.23,3610,20,0
2025-04-17 18:45:00,3297.32,3299.41,3294.76,3296.35,3273,20,0
2025-04-17 19:00:00,3296.39,3300.09,3294.88,3299.76,3198,20,0
2025-04-17 19:15:00,3299.95,3310.12,3299.71,3310.05,4009,20,0
2025-04-17 19:30:00,3310.09,3313.79,3309.76,3310.44,3898,20,0
2025-04-17 19:45:00,3310.36,3318.78,3308.63,3316.21,3885,20,0
2025-04-17 20:00:00,3316.2,3322.62,3315.69,3319.45,3484,20,0
2025-04-17 20:15:00,3319.44,3320.5,3314.75,3315.14,2783,20,0
2025-04-17 20:30:00,3315.14,3318.67,3314.26,3318.59,2221,20,0
2025-04-17 20:45:00,3318.65,3322.25,3317.7,3318.9,2665,20,0
2025-04-17 21:00:00,3318.94,3320.85,3317.59,3319.26,1963,20,0
2025-04-17 21:15:00,3319.26,3320.4,3317.9,3319.07,1569,20,0
2025-04-17 21:30:00,3319.01,3319.05,3315.0,3316.76,1397,20,0
2025-04-17 21:45:00,3316.65,3317.47,3314.29,3316.23,1827,20,0
2025-04-17 22:00:00,3316.21,3317.84,3315.38,3315.5,1773,20,0
2025-04-17 22:15:00,3315.49,3315.65,3310.95,3312.68,1813,20,0
2025-04-17 22:30:00,3312.67,3320.23,3312.06,3320.09,2222,20,0
2025-04-17 22:45:00,3320.09,3321.85,3318.93,3320.7,2654,20,0
2025-04-17 23:00:00,3320.73,3322.44,3318.17,3321.79,1436,20,0
2025-04-17 23:15:00,3321.81,3325.0,3320.53,3324.74,1047,20,0
2025-04-17 23:30:00,3324.8,3327.36,3323.92,3326.94,792,20,0
2025-04-17 23:45:00,3326.95,3328.86,3326.15,3327.82,1152,21,0
